Journal,Title,Link,Authors,Keywords
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAY 2022)",Energy and performance-aware balancing in establishing an emergency wireless communication network,https://doaj.org/article/0bc79a88f9dd4055ba8880debefc19b5,"Ahmed Elshrkasi,; Kaharudin Dimyati,; Khairol Amali Bin Ahmad,; Mohamed Faidz bin Mohamed Said","Clusters creation,; Disaster network,; D2D communication,; Cluster head selection"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAY 2022)","Design, simulation, and fabrication of a double annular ring microstrip antenna based on gaps with multiband feature",https://doaj.org/article/0cc281811a6c412f8a9e719f92113812,"Wa'il A. Godaymi Al-Tumah,; Raed M. Shaaban,; Alistair P. Duffy","Microstrip antennas,; Multiband antennas,; Annular ring patch,; HFSS software,; K-bands"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",Robust Control for an Active Suspension System via Continuous Sliding-Mode Controllers,https://doaj.org/article/10c2349e9ed84c96848a175ac6c66a82,"Luis Ovalle,; Héctor Ríos,; Hafiz Ahmed","Active suspension system,; Sliding-mode control,; Robust control"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",2DLaserNet: A deep learning architecture on 2D laser scans for semantic classification of mobile robot locations,https://doaj.org/article/abcb57f4829745a6af64573a3c1f3885,"Burak Kaleci,; Kaya Turgut,; Helin Dutagaci","Place classification,; Doorway detection,; 2D laser,; Deep learning,; Mobile robots"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",A generalized approach to deduce the impedance and admittance of underground cable containing N semiconductor screens,https://doaj.org/article/931e2fb4467e4cecb2a2c9b03fd3ad38,"Swarnankur Ghosh,; Supriyo Das","Semiconductor screen,; Double layer conductor,; Conductor-semiconductor assembly,; Loop current,; Component impedance,; Attenuation constant"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAY 2022)",Removal of speckle noises from ultrasound images using five different deep learning networks,https://doaj.org/article/27c16ca7c1884ccb94627b6d122f7951,"Onur Karaoğlu,; Hasan Şakir Bilge,; İhsan Uluer","Ultrasound imaging,; Deep learning,; Speckle noise,; Denoising,; Image enhancement"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",Drone classification using RF signal based spectral features,https://doaj.org/article/4022e9e74a194c57ba43e045134c05eb,"Rabiye Kılıç,; Nida Kumbasar,; Emin Argun Oral,; Ibrahim Yucel Ozbek","Drone detection,; Classification,; RF signal,; PSD,; MFCC,; LFCC"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)",Heat transfer characteristics of closed-end thermosyphon (CE-TPCT),https://doaj.org/article/55b4d8da5bd243318d9235cdd720fac8,"Thanya Parametthanuwat,; Namphon Pipatpaiboon,; Nipon Bhuwakietkumjohn,; Surachet Sichamnan","Closed-end thermosyphon,; Thermosyphon,; Heat transfer"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",Low complexity reconfigurable modified FRM architecture with full spectral utilization for efficient channelizers,https://doaj.org/article/2ae4d3de026543adb9fe49f2597ca098,"A. K Parvathi,; Vellaisamy Sakthivel","Interpolated FIR (IFIR),; Frequency response masking (FRM),; Narrow transition band (NTB),; Reconfigurable filter bank,; Software defined radio channelizer,; Multi-standard wireless communications"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",Alternate computation of the unit vectors synthesis towards synchronization of current-controlled grid-tie converter for renewable power system: An embedded outlook,https://doaj.org/article/8f682f84ee4f4439bfd9e3a45466a4ad,"Abhisek Maiti,; Prasid Syam,; Kaushik Mukherjee","Unit vectors,; FPGA,; ZCD,; Phase synchronization,; Grid tie converter"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAY 2022)",A review of industrial big data for decision making in intelligent manufacturing,https://doaj.org/article/919b336e7b474bd4b4e625dbe4e9c8e6,"Chunquan Li,; Yaqiong Chen,; Yuling Shang","Intelligent manufacturing,; Artificial intelligence,; Industrial big data,; Big data-driven technology,; Decision-making"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",Elimination of circulating current in parallel operation of single phase inverter using droop controller,https://doaj.org/article/48f84bbe9621499b8248410fb79efd5a,"Ravi Kumar Gupta,; Vishnu Mohan Mishra,; N.K. Singh","Distributed generation,; Parallel operation,; MATLAB Simulink,; Uninterruptible power supply"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",Robust compound control for wheeled inverted pendulum in an uncertain and disturbed environment,https://doaj.org/article/dbe151f80d0d4a2998f4b7e871af15ca,"Yunes Sh. Alqudsi,; Hassen T. Dorrah,; Ayman H. Kassem,; Gamal M. El-Bayoumi","Inverted pendulum,; Robust control,; Sliding mode control,; Uncertain disturbances,; Nonlinear control,; Stability and tracking"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)",Quantification and visualization of flood-induced morphological changes in meander structures by UAV-based monitoring,https://doaj.org/article/553be24dda4844e2baf9628a147ccc9b,"Semih Sami Akay,; Orkan Özcan,; Füsun Balık Şanlı","Natural hazard,; Unmanned aerial vehicles (UAV),; Multi-temporal surveys,; River morphology"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)","Dielectric properties, electric modulus and conductivity profiles of Al/Al2O3/p-Si type MOS capacitor in large frequency and bias interval",https://doaj.org/article/8a916ac6d5a74553974d9c234bf39143,"Serhat Orkun Tan,; Osman Çiçek,; Çağrı Gökhan Türk,; Şemsettin Altındal","Frequency dependence,; Dielectric properties,; Electric modulus,; Surface states,; Polarization,; Conductivity"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",Optimal position of square cylinder vortex generator in channel is not a function of ordinate only – A heat transfer and optimization study,https://doaj.org/article/71c312eda6d94ca6aa086ddd73f478c4,Prasenjit Dey,"Adiabatic square cylinder,; Vortex generator,; Heat transfer enhancement,; Effect of cylinder position,; Optimization"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)","Arm cortex M4 microprocessors based ± 100 kVAR energy quality regulator for reactive power/neutral current compensation, load balancing and harmonic mitigation",https://doaj.org/article/c0cd1f825ac14a8faa3fa89aacf43a2a,"Ahmet Eren,; Ahmet Mete Vural","Energy quality regulator,; Reactive power compensation,; Neutral current compensation,; Load balancing,; Current harmonic mitigation"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)",Fusing deep convolutional neural network features with Thepade’s SBTC for land usage identification,https://doaj.org/article/06743d6042ae4c83814a743a5ba7c299,"Sudeep D. Thepade,; Mayuresh R. Dindorkar","Land usage identification,; Transfer learning,; Pretrained deep CNN,; Remote sensing,; Thepade’s SBTC"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2022)",Evaluation of pull out behavior of plain and deformed steel bars in tire shred –sand mixture using large scale model,https://doaj.org/article/5cd04ca07f14478cb93c4c0e50af8611,"Beenish Jehan Khan,; Irshad Ahmad,; Hafiz Jameel","Pullout,; MSE Wall,; Deformed Steel bars,; Tire shreds,; Large scale"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",Quad division prototype selection-based k-nearest neighbor classifier for click fraud detection from highly skewed user click dataset,https://doaj.org/article/8443cba22abd4774b2c6604c04b2d009,"Deepti Sisodia,; Dilip Singh Sisodia","Under-sampling,; Fraudulent publishers,; Nearest-neighbors,; K-NN,; Quad division,; Class Imbalance"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2022)",An experimental study and sustainability assessment of plastic waste as a binding material for producing economical cement-less paver blocks,https://doaj.org/article/555fea6e49ee4a4dbdddfe81404ff0cb,"Karma Tempa,; Nimesh Chettri,; Gautam Thapa,; Phurba,; Cheki Gyeltshen,; Dawa Norbu,; Dikshika Gurung,; Ugyen Wangchuk","Plastic waste,; Binding material,; Cement-less paver block,; Economic assessment,; Environmental suitability index,; Sustainability ranking"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2022)",A novel hybrid Zhang neural network model for time-varying matrix inversion,https://doaj.org/article/a77b6b28a1074891ac319a1b517d7d96,"G. Sowmya,; P. Thangavel,; V. Shankar","Hybrid Zhang neural network,; Gradient neural network,; Time-varying matrix inversion,; General activation functions"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (APR 2022)",Laboratory setup for teaching resonant converters and induction heating,https://doaj.org/article/672c3fe54410487b8845f49d41456113,"Selim Oncu,; Kenan Unal,; Ugur Tuncer","Power electronics education,; Series resonant inverter,; Induction heating,; Resonant frequency"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2022)","Modeling, design and control of a modified flyback converter with ability of right-half-plane zero alleviation in continuous conduction mode",https://doaj.org/article/3a3272da2ef24fcdba51e70f1113ad55,"Alireza Goudarzian,; Adel Khosravi,; Heidar Ali Raeisi","Dc/dc converter,; RHPZ elimination,; Minimum-phase structure,; Dynamic model,; Voltage-mode-control"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)",Age-gender specific prediction model for Parkinson’s severity assessment using gait biomarkers,https://doaj.org/article/627213766ae34fd2918802ad28e61c41,"Preeti Khera,; Neelesh Kumar","Parkinson’s disease,; Gait,; Feature selection,; Prediction models,; Vertical ground reaction force"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)",The effects of the cross-section shape of the surface-mounted cylinder on the free convective junction flow,https://doaj.org/article/5febaf84811548fa89d2f5e1000e08b3,"Hamid Malah,; Yuri Sergeevich Chumakov,; Esmail Sadeghian","Laminar,; Junction flow,; Horseshoe vortex,; Free convection,; Short cylinder"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)",Enhanced frequency adaptation approaches for series resonant inverter control under workpiece permeability effect for induction hardening applications,https://doaj.org/article/58482d1401354cd2bdbb1924b1c82537,"Chabane Hammouma,; Houcine Zeroug","Induction Hardening,; Resonant inverter,; Maximum Efficiency Tracking,; Deep Learning,; Neural Network"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)",Influence of Co content on microstructure and hardness of AlCoxCrFeNi (0 ≤ x ≤ 1) high-entropy alloys produced by self-propagating high-temperature synthesis,https://doaj.org/article/c6c4147c27f849379f47c1519411497a,"Faruk Kaya,; Melih Yetiş,; G. İpek Selimoğlu,; Bora Derin","High-entropy alloys,; Thermochemical modelling,; Combustion synthesis,; Suction casting,; Microstructure,; Hardness"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)",Adjacent surface trajectory planning of robot-assisted tooth preparation based on augmented reality,https://doaj.org/article/983ff37d9e09431b883ad1ed399b90e9,"Jingang Jiang,; Yafeng Guo,; Zhiyuan Huang,; Yongde Zhang,; Dianhao Wu,; Yi Liu","Dental assisted robot,; Adjacent surface tooth preparation,; Trajectory planning,; Augmented reality,; NURBS curve"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2022)",A multi-objective approach for energy-efficient and reliable dynamic VM consolidation in cloud data centers,https://doaj.org/article/daf292f06d924c79bcb879b48441125a,"Monireh H. Sayadnavard,; Abolfazl Toroghi Haghighat,; Amir Masoud Rahmani","Cloud computing,; VM consolidation,; Reliability,; Markov chain,; Multi-objective optimization,; ε-MOABC algorithm"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2022)",Assessment of innovative dented sheet liner on the improvement of hydraulic properties of pervious concrete pile,https://doaj.org/article/2bea9e8086ae4286b51a063402b97ef2,"U. Umanath,; Kasinathan Muthukkumaran","Pervious concrete pile,; Radial consolidation,; Dented sheet liner,; Concrete rough surface,; Hydraulic properties"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JAN 2022)",Methodology for determining the threshold distance for estimating the main EM exposure contribution in WLAN,https://doaj.org/article/ff3959177f7f4defa43a8a62c32a9c4e,"Marta Fernández,; David Guerra","Electromagnetic exposure,; Electromagnetic waves,; WiFi 5 GHz,; WLAN,; Wireless Communications"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JAN 2022)",Optimization of operational parameters for a photovoltaic panel cooled by spray cooling,https://doaj.org/article/b7b1ca201469492298f6f28b9b3a4e2c,"Faruk Yesildal,; Ahmet Numan Ozakin,; Kenan Yakut","PV/T,; Spray parameters,; Optimization,; Response surface methodology,; Efficiency"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2022)",A novel Geometric feasibility method to perform assembly sequence planning through oblique orientations,https://doaj.org/article/5b2f71bd30b14d7e9ed5d469c364f8d1,"Gulivindala Anil Kumar,; M.V.A.Raju Bahubalendruni,; V.S.S. Vara Prasad,; Dara Ashok,; K. Sankaranarayanasamy","Geometric feasibility,; Oblique orientations,; Oblique-directional interference matrix,; Assembly sequence plan,; Assembly planner"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2022)",A novel optimal PIλDND2N2 controller using coyote optimization algorithm for an AVR system,https://doaj.org/article/9c7d566edf0d480aba3a7f34da23b304,"Ioannis Moschos,; Constantinos Parisses","Automatic voltage regulator,; Fractional controller,; PID controller,; Coyote optimization algorithm,; Transient response"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2022)",Forecasting the biomass-based energy potential using artificial intelligence and geographic information systems: A case study,https://doaj.org/article/0d6045c6557e4c4997ebf2a5eb3e1b2e,"Ahmet Alp Senocak,; Hacer Guner Goren","Biomass,; Renewable energy,; Forecasting,; Geographic information systems,; Artificial intelligence"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (FEB 2022)",Automatic Morpheme-based Distractors Generation for Fill-in-the-Blank Questions using Listwise Learning-To-Rank Method for Agglutinative Language,https://doaj.org/article/540dfdf98c3f4220aa1b24e3a69b46c5,"Shanthi Murugan,; Balasundaram Sadhu Ramakrishnan","MCQ,; Distractor,; Morpheme Learning,; Learning-to-Rank,; Word embedding,; Morphological processing"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (MAR 2022)",A systematic design to develop high-performance sintered particulate copper-composite as heat spreader material,https://doaj.org/article/283c0e708ff7426e8a889cf324ed74bf,Syed Sohail Akhtar,"Copper,; Design,; Composite,; Heat spreader,; Model"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JAN 2022)",Recent advances in tribological behavior of functionally graded composites: A review,https://doaj.org/article/9b6baa09c78b42309e39ea38580e2858,"R. Jojith,; Manu Sam,; N. Radhika","Functionally graded composites,; Abrasive wear,; Reciprocating wear,; Aluminium,; Wear Mechanism"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JAN 2022)",Uncertainty in the determination of elastic modulus by tensile testing,https://doaj.org/article/dfb8714a5f464d29aba3054a9a73dd8c,"Sonja Kostic,; Jasmina Miljojkovic,; Goran Simunovic,; Djordje Vukelic,; Branko Tadic","Elastic modulus,; Tensile testing,; Uncertainty"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JAN 2022)",Using cellulose nanocrystals to improve the mechanical properties of fly ash-based geopolymer construction materials,https://doaj.org/article/ce16510bf2b14043b292bbfd7db16a3d,"Rishen Roopchund,; Jerome Andrew,; Bruce Sithole","Waste beneficiation,; Fly ash geopolymers,; Cellulose nanocrystals,; Green construction materials,; Non-conventional building materials"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JAN 2022)",Dielectrophoresis-based discrimination of hepatic carcinoma cells following treatment with cytotoxic agents,https://doaj.org/article/df7e9f41c9864bd5b1879ca85e914e68,"Sakunie Sawai,; Nursyahirah Ahmad Shukri,; Mas Sahidayana Mohktar,; Wan Safwani Wan Kamarul Zaman","Hepatocellular carcinoma (HCC),; Dielectrophoresis (DEP),; Apoptosis,; Cytotoxic agents,; Microfluidic technology"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JAN 2022)",Parallel operation of three-phase self-excited induction generators with different numbers of poles,https://doaj.org/article/6fa1f812fe4b4d88ae2d4a0dfc5715e8,"Saleh Al-Senaidi,; Abdulrahman Alolah,; Majeed Alkanhal","Different numbers of poles,; Induction generator,; Optimization,; Parallel operation,; Self-excitation,; SEIG"
"ENGINEERING SCIENCE AND TECHNOLOGY, AN INTERNATIONAL JOURNAL (JAN 2022)",Smart roads: A state of the art of highways innovations in the Smart Age,https://doaj.org/article/87a7a4a6b804442e857f9959c11640a6,"Andrea Pompigna,; Raffaele Mauro","Smart road,; Smart highway,; Intelligent transport systems,; Connected,; Autonomous vehicles"
